candidate_id,skills,qualification,experience_level,job_role
2092,"JavaScript, Python, Agile, SQL",Master's in Computer Science,Entry,Full Stack Python Developer
2093,"PyTorch, Python, Deep Learning, TensorFlow",Master's in Computer Science,Senior,AIML
2094,"C++, Unreal Engine, VR Development",Bachelor's in Game Development,Mid,Game Developer
2095,"REST APIs, JavaScript, CSS, Sass, HTML",Bachelor's in Computer Science,Senior,Frontend Developer
2096,"Swift, iOS Development, UI/UX, Core Data",Bachelor's in Computer Science,Entry,Mobile Developer
2097,"Java, Spring Boot, Angular, AWS",Master's in Software Engineering,Senior,Full Stack Java Developer
2098,"Java, Spring, React, AWS",Master's in Software Engineering,Senior,Full Stack Java Developer
2099,"Java, Spring Boot, Angular, AWS",Master's in Software Engineering,Senior,Full Stack Java Developer
2100,"SQL, JavaScript, Agile, Celery, Python, React",Master's in Computer Science,Mid,Full Stack Python Developer
2101,"C#, ASP.NET, SQL Server, Azure",Bachelor's in Computer Science,Mid,C# Developer
2102,"Statistics, Reporting, SQL, Data Cleaning, Excel",Bachelor's in Data Science,Mid,Data Analyst
2103,"Java, Spring, SQL, Microservices",Bachelor's in Software Engineering,Senior,Backend Developer
2104,"Keras, Python, Data Visualization, Machine Learning, Scikit-learn, TensorFlow",Master's in Data Science,Senior,Data Scientist
2105,"AWS, Jenkins, Docker, Terraform",Bachelor's in Computer Science,Senior,DevOps Engineer
2106,"JavaScript, AWS, Hibernate, Java, REST APIs, SQL, Microservices",Master's in Software Engineering,Mid,Full Stack Java Developer
2107,"Solidity, Git, Ethereum, Blockchain, JavaScript",Bachelor's in Computer Science,Entry,Blockchain Developer
2108,"Network Security, Ethical Hacking, SIEM",Master's in Cybersecurity,Senior,Cybersecurity Engineer
2109,"Java, Kotlin, Android SDK, REST APIs",Bachelor's in Software Engineering,Mid,Mobile Developer
2110,"Vue.js, CSS, TypeScript, Sass, JavaScript, HTML, Git",Bachelor's in Computer Science,Mid,Frontend Developer
2111,"Python, Pandas, SQL, Tableau",Master's in Data Science,Entry,Data Analyst
2112,"JavaScript, Python, PostgreSQL, Flask",Bachelor's in Computer Science,Mid,Full Stack Python Developer
2113,"Kubernetes, Terraform, Docker",Bachelor's in Computer Science,Senior,Kubernetes Operations Engineer
2114,"REST APIs, Android Development, Mobile Development",Bachelor's in Computer Science,Mid,Mobile Developer
2115,"Financial Modeling, Excel, Communication, Risk Analysis",Master's in Finance,Senior,Finance
2116,"AWS, Terraform, Jenkins, Linux",Bachelor's in Computer Science,Senior,DevOps Engineer
2117,"Python, Pandas, SQL, Data Visualization",Master's in Data Science,Mid,Data Analyst
2118,"C#, Storytelling, Unity, Game Design, Balancing, Prototyping",Bachelor's in Game Development,Entry,Video Game Designer
2119,"Java, Spring, SQL, Microservices",Bachelor's in Software Engineering,Senior,Backend Developer
2120,"Teamwork, Git, Redux, JavaScript, CSS, Vue.js, Responsive Design, HTML",Bachelor's in Computer Science,Entry,Frontend Developer
2121,"Vue.js, JavaScript, PHP, WordPress, REST APIs, CSS, HTML",Bachelor's in Information Technology,Entry,Web Developer
2122,"Excel, Risk Analysis, Financial Modeling, Budgeting, Communication, Valuation",Bachelor's in Finance,Senior,Finance
2123,"HTML, CSS, JavaScript, Vue.js",Bachelor's in Information Technology,Mid,Web Developer
2124,"Jenkins, CI/CD, Docker, AWS",Bachelor's in Computer Science,Senior,DevOps Engineer
2125,".NET, Git, SQL, ASP.NET, SQL Server, C#",Bachelor's in Computer Science,Entry,C# Developer
2126,"Java, Spring, React, AWS",Master's in Software Engineering,Senior,Full Stack Java Developer
2127,"Solidity, Web3, SQL, Blockchain, JavaScript",Bachelor's in Computer Science,Senior,Blockchain Developer
2128,"CodeIgniter, Laravel, MySQL, PHP",Bachelor's in Information Technology,Entry,PHP Developer
2129,"Blockchain, Ethereum, Smart Contracts, Git, Solidity, JavaScript",Bachelor's in Computer Science,Entry,Blockchain Developer
2130,"Python, R, SQL, Machine Learning",Master's in Data Science,Senior,Data Scientist
2131,"Game Design, Storytelling, Balancing, Level Design, Player Psychology, Unity",Bachelor's in Game Development,Mid,Video Game Designer
2132,"Mobile Development, Swift, Git, UI/UX",Bachelor's in Computer Science,Mid,Mobile Developer
2133,".NET, Azure, C#",Bachelor's in Computer Science,Mid,C# Developer
2134,"Payroll, Recruitment, Employee Relations, HR Policies, Conflict Resolution, Leadership",Master's in Human Resources,Senior,HR
2135,"Scrum, Risk Management, Communication, Budgeting, Project Management, Agile",Bachelor's in Computer Science,Mid,Software Project Manager
2136,"AWS, Terraform, Jenkins, Linux",Bachelor's in Computer Science,Senior,DevOps Engineer
2137,"Python, TensorFlow, Keras, NLP",Master's in Data Science,Mid,Data Scientist
2138,"Java, Spring, SQL, Microservices",Bachelor's in Software Engineering,Senior,Backend Developer
2139,"Angular, Problem Solving, Hibernate, Java, JavaScript, REST APIs",Bachelor's in Software Engineering,Senior,Full Stack Java Developer
2140,"VR Development, Game Design, C++",Bachelor's in Game Development,Senior,Game Developer
2141,"Machine Learning, Python, TensorFlow, Feature Engineering, Statistics, Communication",Master's in Data Science,Mid,Data Scientist
2142,"Statistics, Scikit-learn, Data Visualization, Python, TensorFlow, Feature Engineering, Machine Learning",Master's in Data Science,Senior,Data Scientist
2143,"Feature Engineering, Python, TensorFlow, Machine Learning, Scikit-learn",Bachelor's in Computer Science,Mid,Data Scientist
2144,"Python, TensorFlow, NLP, Deep Learning",PhD in Artificial Intelligence,Senior,AIML
2145,"Network Security, Ethical Hacking, SIEM",Master's in Cybersecurity,Senior,Cybersecurity Engineer
2146,"Mobile Development, React Native, Git, Android Development",Bachelor's in Computer Science,Senior,Mobile Developer
2147,"Agile, JIRA, Stakeholder Management",Master's in Business Administration,Mid,Software Project Manager
2148,"Marketing Strategy, Google Analytics",Bachelor's in Marketing,Mid,Marketing
2149,"Microservices, SQL, Hibernate, REST APIs, Java, Docker",Bachelor's in Software Engineering,Senior,Backend Developer
2150,"Payroll, Training, Recruitment, HR Policies",Bachelor's in Human Resources,Senior,HR
2151,"Risk Analysis, Financial Reporting, Analytics, Forecasting, Excel, Financial Modeling",Master's in Finance,Senior,Finance
2152,"Unity, Storytelling, Player Psychology, Level Design, Game Design",Bachelor's in Game Development,Mid,Video Game Designer
2153,"Agile, Scrum, Communication, Project Management, Budgeting",Master's in Business Administration,Senior,Software Project Manager
2154,"Communication, Recruitment, Employee Relations, HR Policies, Payroll",Bachelor's in Human Resources,Senior,HR
2155,"Financial Modeling, Risk Analysis, Forecasting, Excel, Valuation",Bachelor's in Finance,Mid,Finance
2156,"PHP, Laravel, MySQL, JavaScript",Bachelor's in Information Technology,Entry,PHP Developer
2157,"Azure, C#, .NET",Bachelor's in Computer Science,Senior,C# Developer
2158,"PHP, Symfony, MySQL, JavaScript",Bachelor's in Information Technology,Entry,PHP Developer
2159,"Recruitment, HR Policies, Communication, Leadership",Master's in Human Resources,Senior,HR
2160,"Unity, C#, C++, Storytelling, Player Psychology, Game Design, Balancing",Bachelor's in Design,Entry,Video Game Designer
2161,"Swift, iOS, Xcode, UI/UX",Bachelor's in Computer Science,Entry,Mobile Developer
2162,"AWS, JavaScript, SQL, Java, Git",Bachelor's in Software Engineering,Senior,Full Stack Java Developer
2163,"Penetration Testing, Firewalls, SIEM",Master's in Cybersecurity,Senior,Cybersecurity Engineer
2164,"Digital Marketing, SEO, PPC, Analytics",Bachelor's in Marketing,Mid,Marketing
2165,"Sass, Vue.js, HTML, CSS, JavaScript",Bachelor's in Computer Science,Mid,Frontend Developer
2166,"Flutter, Kotlin, Git, Android Development, Mobile Development",Bachelor's in Computer Science,Mid,Mobile Developer
2167,"Budgeting, Agile, Project Management, Communication, Leadership",Bachelor's in Computer Science,Senior,Software Project Manager
2168,"Risk Assessment, Firewalls, Network Security, Ethical Hacking",Bachelor's in Cybersecurity,Mid,Cybersecurity Engineer
2169,"C#, .NET Core, Azure, SQL Server",Bachelor's in Computer Science,Mid,C# Developer
2170,"Java, Hibernate, Microservices, Spring Boot, Angular, JavaScript, REST APIs",Bachelor's in Software Engineering,Senior,Full Stack Java Developer
2171,"Creativity, Communication, UI/UX Design, Prototyping, Figma",Bachelor's in Graphic Design,Entry,Designer
2172,"CI/CD, Jenkins, Docker",Bachelor's in Computer Science,Senior,DevOps Engineer
2173,"Game Design, Unity, Storytelling, Player Psychology, Level Design, Prototyping",Bachelor's in Game Development,Entry,Video Game Designer
2174,"Research, Python, Deep Learning, Machine Learning, Computer Vision, TensorFlow",Master's in Computer Science,Mid,AIML
2175,"Power BI, SQL, Excel, Python, Data Visualization",Bachelor's in Computer Science,Senior,Data Analyst
2176,"Python, R, SQL, Machine Learning",Master's in Data Science,Senior,Data Scientist
2177,"Python, TensorFlow, Keras, NLP",Master's in Data Science,Mid,Data Scientist
2178,"CSS, Git, JavaScript, Vue.js, MongoDB, PHP, HTML",Bachelor's in Computer Science,Mid,Web Developer
2179,"Figma, Wireframing, UI/UX Design, Photoshop, Communication",Bachelor's in Graphic Design,Mid,Designer
2180,"PHP, Laravel, MySQL, JavaScript",Bachelor's in Information Technology,Entry,PHP Developer
2181,"Game Design, Storytelling, Level Design, 3D Modeling, Player Psychology, Balancing",Bachelor's in Game Development,Entry,Video Game Designer
2182,"Adobe XD, Figma, UI/UX, Prototyping",Bachelor's in Graphic Design,Mid,Designer
2183,"Digital Marketing, SEO, PPC, Analytics",Bachelor's in Marketing,Mid,Marketing
2184,"Agile, Project Management, Communication, JIRA",Master's in Business Administration,Senior,Software Project Manager
2185,"Java, Hibernate, SQL, REST APIs",Bachelor's in Software Engineering,Senior,Backend Developer
2186,"Leadership, Employee Relations, HR Policies, Communication, Recruitment",Bachelor's in Human Resources,Mid,HR
2187,"HR Management, Recruitment, Employee Relations",Master's in Human Resources,Senior,HR
2188,"Laravel, JavaScript, CodeIgniter, PHP, MySQL, REST APIs, Symfony",Bachelor's in Information Technology,Entry,PHP Developer
2189,"C++, Storytelling, Game Design, Teamwork, Shader Programming",Bachelor's in Game Development,Entry,Game Developer
2190,"Java, Spring Boot, Angular, AWS",Master's in Software Engineering,Senior,Full Stack Java Developer
2191,"Figma, Sketch, UI/UX, Wireframing",Bachelor's in Design,Entry,Designer
2192,"PHP, Symfony, MySQL, JavaScript",Bachelor's in Information Technology,Entry,PHP Developer
2193,"C++, Game Design, Unity, Shader Programming, VR Development",Bachelor's in Game Development,Mid,Game Developer
2194,"Swift, iOS Development, UI/UX, Core Data",Bachelor's in Computer Science,Entry,Mobile Developer
2195,"React, TypeScript, HTML, CSS",Bachelor's in Computer Science,Entry,Frontend Developer
2196,"Solidity, Ethereum, Web3, Blockchain",Bachelor's in Computer Science,Senior,Blockchain Developer
2197,"HTML, Responsive Design, JavaScript, CSS, Sass",Bachelor's in Computer Science,Entry,Frontend Developer
2198,"Jenkins, Docker, CI/CD",Bachelor's in Computer Science,Mid,DevOps Engineer
2199,"JavaScript, REST APIs, Smart Contracts, Cryptography, Ethereum, Blockchain, Solidity",Bachelor's in Computer Science,Mid,Blockchain Developer
2200,"Recruitment, Conflict Resolution, HR Policies, Training",Master's in Human Resources,Mid,HR
2201,"Blockchain, Git, Cryptography, Solidity, JavaScript, Rust, Web3",Bachelor's in Computer Science,Senior,Blockchain Developer
2202,"Marketing Campaigns, Social Media, Analytics",Bachelor's in Marketing,Mid,Marketing
2203,"Keras, Machine Learning, Deep Learning, R, Communication, TensorFlow, Python",Master's in Data Science,Senior,Data Scientist
2204,"Deep Learning, Statistics, Research, Reinforcement Learning, Python",Master's in Computer Science,Mid,AIML
2205,"Jenkins, CI/CD, Docker, Linux, Terraform",Bachelor's in Computer Science,Senior,DevOps Engineer
2206,"CI/CD, Jenkins, Terraform, Docker, AWS, Ansible",Bachelor's in Computer Science,Senior,DevOps Engineer
2207,"Git, Mobile Development, iOS Development",Bachelor's in Software Engineering,Senior,Mobile Developer
2208,"Java, Spring Boot, Angular, AWS",Master's in Software Engineering,Senior,Full Stack Java Developer
2209,"PHP, Laravel, MySQL, JavaScript",Bachelor's in Information Technology,Entry,PHP Developer
2210,"Java, Hibernate, SQL, REST APIs",Bachelor's in Software Engineering,Senior,Backend Developer
2211,"Leadership, JIRA, Project Management, Communication, Agile",Bachelor's in Computer Science,Mid,Software Project Manager
2212,"Cryptography, Git, Smart Contracts, Blockchain, Web3, JavaScript, Solidity",Bachelor's in Computer Science,Entry,Blockchain Developer
2213,"Java, Kotlin, Android SDK, REST APIs",Bachelor's in Software Engineering,Mid,Mobile Developer
2214,"AWS, Jenkins, Docker, Terraform",Bachelor's in Computer Science,Senior,DevOps Engineer
2215,"Excel, Python, SQL, Data Cleaning, Machine Learning",Bachelor's in Statistics,Mid,Data Analyst
2216,"Symfony, Git, MySQL, JavaScript, CodeIgniter, Laravel, PHP",Bachelor's in Information Technology,Entry,PHP Developer
2217,"JavaScript, HTML, CSS, PHP, Vue.js",Bachelor's in Information Technology,Entry,Web Developer
2218,"Java, JavaScript, MySQL, Spring Boot, SQL",Bachelor's in Software Engineering,Senior,Full Stack Java Developer
2219,"Solidity, Web3, Ethereum, JavaScript",Bachelor's in Computer Science,Mid,Blockchain Developer
2220,"REST APIs, Redux, HTML, Responsive Design, JavaScript, CSS",Bachelor's in Information Technology,Entry,Frontend Developer
2221,"C++, Unreal Engine, VR Development",Bachelor's in Game Development,Mid,Game Developer
2222,"Agile, Project Management, Communication, Risk Management",Master's in Business Administration,Mid,Software Project Manager
2223,"Terraform, CI/CD, GCP, Docker, Kubernetes",Bachelor's in Computer Science,Mid,Kubernetes Operations Engineer
2224,"SQL, R, Data Visualization, Statistics",Bachelor's in Statistics,Entry,Data Analyst
2225,"JavaScript, Node.js, Express, MongoDB",Bachelor's in Information Technology,Entry,Web Developer
2226,"C++, Game Design, Unreal Engine, Unity, Game Physics, Teamwork",Bachelor's in Game Development,Mid,Game Developer
2227,"C++, Unreal Engine, VR Development",Bachelor's in Game Development,Mid,Game Developer
2228,"Firewalls, Risk Assessment, Network Security, Penetration Testing",Bachelor's in Cybersecurity,Mid,Cybersecurity Engineer
2229,"C++, Unreal Engine, Game Design, 3D Modeling",Bachelor's in Game Development,Mid,Game Developer
2230,"CI/CD, Docker, Kubernetes, Ansible, AWS, Bash Scripting",Bachelor's in Computer Science,Mid,DevOps Engineer
2231,"PHP, WordPress, MySQL, JavaScript",Bachelor's in Information Technology,Entry,PHP Developer
2232,"Solidity, Web3, Ethereum, JavaScript",Bachelor's in Computer Science,Mid,Blockchain Developer
2233,"Tableau, Excel, Reporting, SQL, Power BI",Bachelor's in Statistics,Senior,Data Analyst
2234,"Communication, Analytics, Agile, Google Analytics, Marketing Strategy",Bachelor's in Marketing,Mid,Marketing
2235,"Swift, iOS, Xcode, UI/UX",Bachelor's in Computer Science,Entry,Mobile Developer
2236,"Swift, iOS Development, UI/UX, Core Data",Bachelor's in Computer Science,Entry,Mobile Developer
2237,"Prototyping, 3D Modeling, Storytelling, Player Psychology, Game Design",Bachelor's in Design,Entry,Video Game Designer
2238,"AWS, Terraform, Jenkins, Linux",Bachelor's in Computer Science,Senior,DevOps Engineer
2239,"Python, Django, PostgreSQL, JavaScript",Bachelor's in Computer Science,Mid,Full Stack Python Developer
2240,"HR Policies, Recruitment, Training",Master's in Human Resources,Senior,HR
2241,"Network Security, Ethical Hacking, SIEM",Master's in Cybersecurity,Senior,Cybersecurity Engineer
2242,"C++, Unreal Engine, VR Development",Bachelor's in Game Development,Mid,Game Developer
2243,"HTML, CSS, JavaScript, Vue.js",Bachelor's in Information Technology,Mid,Web Developer
2244,"C++, Game Design, Game Physics, VR Development, Shader Programming",Bachelor's in Game Development,Senior,Game Developer
